,mean,sd,hdi_5%,hdi_95%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
lam[346],-0.356,0.999,-2.001,1.255,0.01,0.01,9641.0,6204.0,1.0
lam[347],-0.352,0.998,-1.971,1.294,0.01,0.011,9823.0,6003.0,1.0
lam[348],-0.344,0.991,-1.949,1.263,0.01,0.011,9167.0,5634.0,1.0
lam[349],-0.346,0.984,-1.956,1.267,0.01,0.01,9068.0,5826.0,1.0
lam[350],-0.346,0.977,-1.949,1.216,0.01,0.01,8933.0,5932.0,1.0
lam[351],-0.351,0.994,-2.003,1.261,0.01,0.011,9101.0,5345.0,1.0
lam[352],-0.362,1.02,-2.036,1.324,0.011,0.011,9017.0,5311.0,1.0
lam[353],-0.364,0.999,-2.004,1.254,0.011,0.01,8430.0,6104.0,1.0
lam[354],-0.357,0.989,-1.998,1.241,0.011,0.011,8623.0,5675.0,1.0
lam[355],-0.354,0.985,-1.962,1.276,0.01,0.01,9033.0,6328.0,1.0
lam[356],-0.357,0.985,-2.03,1.208,0.01,0.01,9350.0,6515.0,1.0
lam[357],-0.351,0.991,-1.971,1.316,0.01,0.01,9366.0,5776.0,1.0
lam[358],-0.316,1.002,-1.892,1.382,0.01,0.01,9409.0,6272.0,1.0
lam[359],-0.234,1.006,-1.856,1.437,0.01,0.011,9717.0,6292.0,1.0
lam[360],-0.227,0.977,-1.763,1.438,0.01,0.011,10248.0,5657.0,1.0
lam[361],-0.299,0.985,-1.995,1.23,0.01,0.011,9707.0,5760.0,1.0
lam[362],-0.329,0.999,-1.884,1.401,0.011,0.01,8996.0,6388.0,1.0
lam[363],-0.349,0.989,-1.867,1.351,0.01,0.01,9254.0,6217.0,1.0
lam[364],-0.351,0.986,-1.981,1.219,0.01,0.011,9423.0,6195.0,1.0
lam[365],-0.343,0.992,-1.954,1.317,0.01,0.011,9600.0,5979.0,1.0
lam[366],-0.348,1.007,-2.051,1.264,0.01,0.01,10262.0,6001.0,1.0
lam[367],-0.337,1.0,-1.954,1.312,0.01,0.011,10552.0,6233.0,1.0
lam[368],-0.265,0.998,-1.882,1.378,0.01,0.011,10147.0,6379.0,1.0
lam[369],-0.078,0.973,-1.727,1.449,0.01,0.011,10327.0,5942.0,1.0
lam[370],0.239,0.917,-1.141,1.859,0.009,0.01,10904.0,6330.0,1.0
lam[371],0.61,0.84,-0.851,1.926,0.008,0.008,11132.0,6410.0,1.0
lam[372],0.74,0.792,-0.544,2.051,0.007,0.007,12853.0,5748.0,1.0
lam[373],0.453,0.904,-0.999,1.996,0.008,0.009,11583.0,5854.0,1.0
lam[374],0.05,0.981,-1.637,1.61,0.009,0.011,10733.0,5925.0,1.0
lam[375],-0.206,0.988,-1.806,1.443,0.01,0.011,9723.0,5727.0,1.0
lam[376],-0.313,0.988,-1.85,1.386,0.01,0.011,9203.0,5892.0,1.0
lam[377],-0.338,0.985,-1.929,1.301,0.01,0.01,9572.0,6011.0,1.0
lam[378],-0.344,0.971,-1.916,1.249,0.01,0.01,9945.0,5926.0,1.0
lam[379],-0.326,0.986,-2.021,1.232,0.01,0.01,9951.0,6069.0,1.0
lam[380],-0.273,0.992,-1.906,1.323,0.01,0.01,10032.0,6304.0,1.0
lam[381],-0.188,0.973,-1.863,1.312,0.01,0.011,10023.0,6228.0,1.0
lam[382],-0.146,0.954,-1.69,1.412,0.009,0.011,10903.0,5853.0,1.0
lam[383],-0.204,0.971,-1.761,1.416,0.009,0.012,11497.0,6519.0,1.0
lam[384],-0.289,1.015,-1.924,1.388,0.01,0.011,11002.0,6012.0,1.0
lam[385],-0.341,1.022,-2.046,1.31,0.01,0.011,10001.0,5973.0,1.0
lam[386],-0.365,1.019,-2.058,1.273,0.01,0.011,9970.0,6114.0,1.0
lam[387],-0.355,1.017,-2.031,1.329,0.01,0.011,10022.0,5918.0,1.0
lam[388],-0.34,1.01,-1.942,1.353,0.01,0.011,9310.0,6154.0,1.0
lam[389],-0.34,1.012,-1.978,1.335,0.011,0.011,9141.0,6011.0,1.0
lam[390],-0.348,1.006,-2.108,1.182,0.011,0.011,8869.0,5838.0,1.0
lam[391],-0.358,1.013,-2.019,1.294,0.011,0.012,8671.0,5794.0,1.0
lam[392],-0.367,1.024,-2.013,1.334,0.011,0.012,8414.0,5394.0,1.0
lam[393],-0.371,1.001,-1.948,1.353,0.01,0.011,9086.0,6101.0,1.0
lam[394],-0.368,0.99,-1.947,1.307,0.01,0.011,9733.0,5994.0,1.0
lam[395],-0.364,0.986,-1.978,1.28,0.01,0.01,9740.0,6513.0,1.0
lam[396],-0.362,0.991,-1.973,1.247,0.01,0.011,9646.0,6172.0,1.0
lam[397],-0.353,0.992,-1.971,1.261,0.01,0.011,9685.0,6066.0,1.0
lam[398],-0.319,1.008,-1.964,1.327,0.01,0.011,9976.0,6448.0,1.0
lam[399],-0.241,1.017,-1.972,1.377,0.01,0.011,10035.0,5918.0,1.0
lam[400],-0.239,0.995,-1.896,1.409,0.01,0.011,10350.0,5758.0,1.0
lam[401],-0.312,0.992,-1.86,1.378,0.01,0.011,10058.0,5953.0,1.0
lam[402],-0.339,0.993,-1.977,1.297,0.01,0.011,9450.0,5759.0,1.0
lam[403],-0.349,0.991,-1.977,1.265,0.01,0.01,10234.0,6162.0,1.0
lam[404],-0.348,0.983,-1.94,1.256,0.01,0.01,9899.0,5933.0,1.0
lam[405],-0.342,0.986,-1.904,1.363,0.01,0.011,9622.0,6068.0,1.0
lam[406],-0.345,1.003,-1.917,1.382,0.01,0.011,10174.0,6049.0,1.0
lam[407],-0.331,0.995,-1.97,1.289,0.01,0.011,10596.0,5537.0,1.0
lam[408],-0.259,0.969,-1.838,1.345,0.01,0.01,10408.0,6487.0,1.0
lam[409],-0.075,0.942,-1.625,1.465,0.009,0.01,10220.0,6166.0,1.0
lam[410],0.257,0.903,-1.209,1.767,0.009,0.009,10263.0,6316.0,1.0
lam[411],0.687,0.821,-0.698,2.004,0.007,0.007,12622.0,6302.0,1.0
lam[412],0.89,0.726,-0.313,2.047,0.006,0.006,17193.0,5500.0,1.0
lam[413],0.611,0.855,-0.806,2.005,0.008,0.008,11869.0,5517.0,1.0
lam[414],0.155,0.947,-1.391,1.721,0.009,0.011,10611.0,5941.0,1.0
lam[415],-0.155,0.974,-1.696,1.491,0.01,0.011,10138.0,6251.0,1.0
lam[416],-0.297,0.988,-1.901,1.339,0.01,0.011,9726.0,6020.0,1.0
lam[417],-0.335,0.995,-1.967,1.287,0.01,0.011,9619.0,6667.0,1.0
lam[418],-0.339,0.977,-1.829,1.351,0.01,0.011,10100.0,5824.0,1.0
lam[419],-0.329,0.983,-1.965,1.266,0.01,0.011,10562.0,6026.0,1.0
lam[420],-0.306,0.993,-1.987,1.276,0.01,0.011,10862.0,5868.0,1.0
lam[421],-0.266,0.985,-1.834,1.394,0.01,0.011,10380.0,6435.0,1.0
lam[422],-0.252,0.996,-1.892,1.37,0.01,0.011,10626.0,6156.0,1.0
lam[423],-0.283,1.021,-2.013,1.33,0.01,0.012,10951.0,5882.0,1.0
lam[424],-0.32,1.024,-2.046,1.299,0.01,0.012,10640.0,6198.0,1.0
lam[425],-0.347,1.017,-1.92,1.403,0.01,0.011,9638.0,5828.0,1.0
lam[426],-0.36,1.026,-2.055,1.33,0.01,0.012,9719.0,5353.0,1.0
lam[427],-0.347,1.024,-1.976,1.384,0.01,0.011,9763.0,6029.0,1.0
lam[428],-0.333,1.01,-2.014,1.313,0.01,0.01,9890.0,6375.0,1.0
lam[429],-0.339,1.013,-2.028,1.279,0.01,0.011,10133.0,6357.0,1.0
lam[430],-0.356,1.015,-1.93,1.409,0.01,0.011,9840.0,5941.0,1.0
lam[431],-0.367,1.009,-2.071,1.246,0.011,0.012,8683.0,5051.0,1.0
lam[432],-0.371,1.003,-2.073,1.237,0.011,0.012,8191.0,4805.0,1.0
lam[433],-0.373,1.008,-2.057,1.276,0.011,0.012,8555.0,5078.0,1.0
lam[434],-0.368,1.011,-1.986,1.316,0.011,0.011,9124.0,6115.0,1.0
lam[435],-0.366,0.99,-2.019,1.236,0.01,0.01,9835.0,6232.0,1.0
lam[436],-0.362,0.996,-1.936,1.309,0.01,0.011,10003.0,6062.0,1.0
lam[437],-0.35,0.999,-1.944,1.293,0.01,0.011,10425.0,6009.0,1.0
lam[438],-0.318,1.012,-1.904,1.368,0.01,0.011,10420.0,5805.0,1.0
lam[439],-0.248,1.01,-1.923,1.394,0.01,0.011,9541.0,5466.0,1.0
lam[440],-0.241,1.004,-1.855,1.453,0.01,0.012,10249.0,5677.0,1.0
lam[441],-0.314,0.987,-1.926,1.328,0.01,0.011,9368.0,5611.0,1.0
lam[442],-0.34,0.985,-1.962,1.238,0.011,0.01,8513.0,5233.0,1.0
lam[443],-0.345,1.002,-2.011,1.273,0.01,0.011,9643.0,5672.0,1.0
lam[444],-0.344,1.002,-2.044,1.272,0.01,0.011,9709.0,5962.0,1.0
lam[445],-0.346,1.001,-1.988,1.283,0.011,0.011,8986.0,5815.0,1.0
lam[446],-0.348,1.013,-2.043,1.28,0.01,0.011,9478.0,5940.0,1.0
lam[447],-0.335,1.007,-2.033,1.249,0.01,0.011,9967.0,6100.0,1.0
lam[448],-0.28,0.967,-1.86,1.338,0.01,0.01,9692.0,6334.0,1.0
lam[449],-0.144,0.942,-1.619,1.468,0.009,0.011,10204.0,5851.0,1.0
lam[450],0.112,0.937,-1.426,1.642,0.009,0.01,10968.0,5874.0,1.0
lam[451],0.461,0.896,-1.035,1.904,0.008,0.009,11123.0,6267.0,1.0
lam[452],0.671,0.831,-0.672,2.028,0.007,0.007,12511.0,5991.0,1.0
lam[453],0.525,0.879,-0.901,1.956,0.008,0.009,12101.0,6480.0,1.0
lam[454],0.196,0.909,-1.351,1.626,0.009,0.01,11230.0,5869.0,1.0
lam[455],-0.079,0.951,-1.634,1.472,0.009,0.01,11022.0,6548.0,1.0
lam[456],-0.25,0.984,-1.946,1.269,0.01,0.011,9844.0,6183.0,1.0
lam[457],-0.322,0.994,-1.933,1.338,0.01,0.011,9290.0,6237.0,1.0
lam[458],-0.336,0.97,-1.982,1.235,0.01,0.011,8581.0,5592.0,1.0
lam[459],-0.33,0.981,-2.024,1.214,0.01,0.01,9016.0,5817.0,1.0
lam[460],-0.32,1.007,-1.928,1.382,0.01,0.011,10131.0,6151.0,1.0
lam[461],-0.31,0.998,-1.935,1.313,0.01,0.011,10296.0,6031.0,1.0
lam[462],-0.317,0.996,-1.97,1.315,0.01,0.011,10405.0,6168.0,1.0
lam[463],-0.33,1.013,-1.975,1.346,0.01,0.011,10445.0,6085.0,1.0
lam[464],-0.337,1.013,-1.967,1.352,0.01,0.011,9842.0,6206.0,1.0
lam[465],-0.349,1.029,-1.989,1.373,0.011,0.011,9473.0,5673.0,1.0
lam[466],-0.358,1.038,-2.063,1.343,0.011,0.011,9368.0,5837.0,1.0
lam[467],-0.35,1.016,-1.941,1.362,0.01,0.011,9764.0,6171.0,1.0
lam[468],-0.342,1.001,-1.972,1.321,0.01,0.011,10082.0,6571.0,1.0
lam[469],-0.352,0.998,-1.935,1.333,0.01,0.011,9723.0,6063.0,1.0
lam[470],-0.368,1.001,-1.99,1.284,0.01,0.011,9577.0,6258.0,1.0
lam[471],-0.374,0.997,-2.097,1.183,0.01,0.011,9282.0,5522.0,1.0
lam[472],-0.378,0.991,-2.037,1.228,0.011,0.011,8379.0,5441.0,1.0
lam[473],-0.38,1.005,-2.133,1.156,0.011,0.011,8789.0,5745.0,1.0
lam[474],-0.369,1.015,-2.04,1.285,0.011,0.011,8767.0,5907.0,1.0
lam[475],-0.364,0.99,-1.899,1.369,0.01,0.011,10150.0,6386.0,1.0
lam[476],-0.359,0.987,-1.971,1.269,0.01,0.011,10045.0,5891.0,1.0
lam[477],-0.342,0.992,-1.933,1.328,0.01,0.011,9908.0,6304.0,1.0
lam[478],-0.31,1.001,-1.894,1.388,0.01,0.012,9737.0,5095.0,1.0
lam[479],-0.241,0.998,-1.83,1.4,0.01,0.011,9280.0,5755.0,1.0
lam[480],-0.235,0.982,-1.854,1.367,0.01,0.011,9853.0,6065.0,1.0
lam[481],-0.314,0.976,-1.98,1.24,0.01,0.01,10055.0,6321.0,1.0
lam[482],-0.342,0.982,-1.893,1.36,0.01,0.01,9152.0,5838.0,1.0
lam[483],-0.347,0.992,-1.967,1.255,0.011,0.01,8742.0,6519.0,1.0
lam[484],-0.348,0.985,-1.995,1.267,0.01,0.01,9105.0,6338.0,1.0
lam[485],-0.356,0.991,-2.054,1.199,0.01,0.01,9086.0,6355.0,1.0
lam[486],-0.358,1.008,-2.06,1.247,0.011,0.011,9185.0,5874.0,1.0
lam[487],-0.343,0.997,-1.989,1.284,0.01,0.011,9816.0,5588.0,1.0
lam[488],-0.304,0.977,-1.889,1.302,0.01,0.011,10370.0,6599.0,1.0
lam[489],-0.221,0.97,-1.796,1.392,0.009,0.011,10848.0,5821.0,1.0
lam[490],-0.064,0.969,-1.687,1.481,0.009,0.011,10911.0,6189.0,1.0
lam[491],0.147,0.956,-1.449,1.706,0.009,0.01,10590.0,6427.0,1.0
lam[492],0.314,0.918,-1.165,1.833,0.009,0.009,10930.0,6274.0,1.0
lam[493],0.315,0.886,-1.162,1.71,0.008,0.01,11768.0,6181.0,1.0
lam[494],0.172,0.873,-1.242,1.622,0.008,0.011,12574.0,5654.0,1.0
lam[495],-0.035,0.935,-1.589,1.474,0.009,0.011,10606.0,6062.0,1.0
lam[496],-0.218,0.979,-1.77,1.418,0.01,0.011,9661.0,6016.0,1.0
lam[497],-0.312,0.989,-1.985,1.278,0.01,0.01,8946.0,5855.0,1.0
lam[498],-0.334,0.978,-1.965,1.219,0.01,0.01,8848.0,5970.0,1.0
lam[499],-0.331,0.99,-2.007,1.236,0.01,0.01,9085.0,5497.0,1.0
lam[500],-0.329,1.004,-1.998,1.313,0.01,0.011,9763.0,6136.0,1.0
lam[501],-0.331,1.003,-2.026,1.322,0.01,0.011,10334.0,5941.0,1.0
lam[502],-0.341,1.005,-2.068,1.234,0.01,0.011,10280.0,6230.0,1.0
lam[503],-0.344,1.008,-1.923,1.375,0.01,0.011,10306.0,6249.0,1.0
lam[504],-0.342,1.01,-1.969,1.34,0.01,0.011,10137.0,6220.0,1.0
lam[505],-0.352,1.024,-2.02,1.333,0.011,0.011,9362.0,5825.0,1.0
lam[506],-0.36,1.025,-2.022,1.331,0.01,0.011,9520.0,6303.0,1.0
lam[507],-0.363,1.006,-2.051,1.239,0.01,0.01,10226.0,6486.0,1.0
lam[508],-0.364,0.997,-1.906,1.354,0.01,0.01,10329.0,6269.0,1.0
lam[509],-0.37,0.993,-1.899,1.342,0.01,0.011,9835.0,5882.0,1.0
lam[510],-0.374,0.998,-2.101,1.186,0.01,0.01,9543.0,6321.0,1.0
lam[511],-0.372,1.005,-2.007,1.302,0.011,0.011,9082.0,6109.0,1.0
lam[512],-0.373,1.015,-1.963,1.369,0.011,0.011,8800.0,5091.0,1.0
lam[513],-0.375,1.009,-1.977,1.337,0.01,0.011,9615.0,6195.0,1.0
lam[514],-0.364,1.013,-1.989,1.324,0.01,0.011,9819.0,6579.0,1.0
lam[515],-0.353,1.002,-2.041,1.258,0.01,0.01,9868.0,6638.0,1.0
lam[516],-0.349,1.003,-2.028,1.24,0.01,0.011,10004.0,6328.0,1.0
lam[517],-0.334,1.004,-1.986,1.325,0.01,0.011,9907.0,6160.0,1.0
lam[518],-0.299,0.994,-2.05,1.197,0.01,0.01,9598.0,6200.0,1.0
lam[519],-0.228,1.003,-1.894,1.383,0.01,0.011,9513.0,6026.0,1.0
lam[520],-0.234,0.984,-1.789,1.4,0.01,0.011,10430.0,6140.0,1.0
lam[521],-0.315,0.978,-1.967,1.234,0.01,0.011,10275.0,5734.0,1.0
lam[522],-0.346,0.986,-1.931,1.281,0.01,0.011,9438.0,5746.0,1.0
lam[523],-0.353,0.99,-2.006,1.205,0.01,0.011,9312.0,6020.0,1.0
lam[524],-0.352,0.991,-1.947,1.313,0.01,0.01,9365.0,6155.0,1.0
lam[525],-0.357,0.989,-2.015,1.214,0.01,0.01,9315.0,6742.0,1.0
lam[526],-0.36,0.994,-1.997,1.273,0.01,0.01,9309.0,5783.0,1.0
lam[527],-0.345,0.987,-1.888,1.353,0.01,0.011,9419.0,5765.0,1.0
lam[528],-0.309,0.996,-1.981,1.289,0.01,0.011,10096.0,6283.0,1.0
lam[529],-0.252,0.985,-1.808,1.455,0.01,0.01,10247.0,5963.0,1.0
lam[530],-0.166,0.969,-1.76,1.432,0.009,0.011,10507.0,6018.0,1.0
lam[531],-0.07,0.976,-1.735,1.477,0.01,0.011,10179.0,6173.0,1.0
lam[532],0.023,0.965,-1.552,1.646,0.009,0.011,10477.0,5898.0,1.0
lam[533],0.078,0.936,-1.408,1.684,0.009,0.011,11818.0,5866.0,1.0
lam[534],0.046,0.913,-1.446,1.521,0.008,0.011,11763.0,5294.0,1.0
lam[535],-0.087,0.959,-1.701,1.433,0.009,0.012,10389.0,5507.0,1.0
lam[536],-0.235,0.984,-1.814,1.392,0.01,0.011,9839.0,5999.0,1.0
lam[537],-0.319,0.986,-1.864,1.373,0.01,0.01,9331.0,6324.0,1.0
lam[538],-0.339,0.981,-1.89,1.357,0.01,0.01,9354.0,6327.0,1.0
lam[539],-0.335,1.006,-1.946,1.371,0.01,0.011,9582.0,5745.0,1.0
lam[540],-0.337,1.01,-1.936,1.404,0.01,0.011,9312.0,6384.0,1.0
lam[541],-0.341,1.003,-2.007,1.304,0.01,0.011,9523.0,6001.0,1.0
lam[542],-0.35,1.005,-2.024,1.292,0.01,0.011,9777.0,5922.0,1.0
lam[543],-0.349,1.005,-2.036,1.259,0.01,0.011,9842.0,6296.0,1.0
lam[544],-0.341,1.013,-1.965,1.355,0.011,0.011,9028.0,6116.0,1.0
lam[545],-0.345,1.018,-2.005,1.334,0.011,0.011,9390.0,5732.0,1.0
lam[546],-0.353,1.009,-1.998,1.299,0.01,0.01,9663.0,6101.0,1.0
lam[547],-0.364,0.998,-2.012,1.274,0.01,0.01,9910.0,6255.0,1.0
lam[548],-0.368,0.996,-2.005,1.28,0.01,0.01,9796.0,5890.0,1.0
lam[549],-0.368,0.997,-1.938,1.36,0.01,0.01,10322.0,5964.0,1.0
lam[550],-0.365,0.989,-1.964,1.298,0.01,0.01,9809.0,6254.0,1.0
lam[551],-0.361,1.001,-2.01,1.238,0.01,0.011,9381.0,5781.0,1.0
lam[552],-0.359,1.026,-2.0,1.34,0.011,0.012,8901.0,5691.0,1.0
lam[553],-0.359,1.018,-2.131,1.263,0.01,0.011,10044.0,5748.0,1.0
lam[554],-0.355,1.009,-1.969,1.359,0.01,0.011,9428.0,6409.0,1.0
lam[555],-0.35,1.002,-1.971,1.282,0.01,0.011,9161.0,6185.0,1.0
lam[556],-0.347,1.012,-1.983,1.345,0.01,0.011,9667.0,6040.0,1.0
lam[557],-0.334,1.002,-1.966,1.296,0.01,0.011,10000.0,5945.0,1.0
lam[558],-0.295,0.989,-1.991,1.259,0.01,0.01,9138.0,6102.0,1.0
lam[559],-0.217,0.994,-1.798,1.455,0.01,0.011,9422.0,6043.0,1.0
lam[560],-0.238,0.994,-1.779,1.482,0.01,0.011,10488.0,5967.0,1.0
lam[561],-0.31,0.99,-1.877,1.374,0.01,0.011,9728.0,5830.0,1.0
lam[562],-0.339,0.995,-1.995,1.297,0.01,0.01,9401.0,6140.0,1.0
lam[563],-0.354,0.997,-1.968,1.304,0.01,0.011,10200.0,5907.0,1.0
lam[564],-0.36,1.005,-2.058,1.269,0.01,0.01,9838.0,6058.0,1.0
lam[565],-0.355,1.003,-2.035,1.268,0.01,0.011,9596.0,6030.0,1.0
lam[566],-0.353,0.99,-1.999,1.262,0.01,0.01,9698.0,6331.0,1.0
lam[567],-0.342,0.989,-1.908,1.329,0.01,0.01,9656.0,6395.0,1.0
lam[568],-0.309,0.998,-1.937,1.366,0.01,0.011,10134.0,6248.0,1.0
lam[569],-0.263,0.975,-1.868,1.338,0.009,0.01,10649.0,6443.0,1.0
lam[570],-0.216,0.957,-1.839,1.309,0.009,0.011,10168.0,6155.0,1.0
lam[571],-0.194,0.977,-1.758,1.443,0.01,0.011,9170.0,6104.0,1.0
lam[572],-0.172,0.993,-1.883,1.389,0.01,0.011,10474.0,5967.0,1.0
lam[573],-0.136,0.993,-1.779,1.471,0.01,0.012,10543.0,6059.0,1.0
lam[574],-0.137,0.985,-1.752,1.436,0.01,0.012,10189.0,6210.0,1.0
lam[575],-0.204,1.0,-1.765,1.531,0.01,0.011,10197.0,5455.0,1.0
lam[576],-0.28,0.993,-2.011,1.282,0.01,0.011,9335.0,5991.0,1.0
lam[577],-0.322,0.973,-1.905,1.284,0.01,0.01,9065.0,6147.0,1.0
lam[578],-0.337,0.976,-2.002,1.228,0.01,0.01,9371.0,5888.0,1.0
lam[579],-0.337,1.006,-1.945,1.354,0.01,0.011,9383.0,5881.0,1.0
lam[580],-0.342,1.022,-1.923,1.435,0.011,0.011,9389.0,6130.0,1.0
lam[581],-0.344,1.017,-1.995,1.337,0.011,0.011,9386.0,5296.0,1.0
lam[582],-0.354,1.007,-2.038,1.265,0.01,0.011,10234.0,6551.0,1.0
lam[583],-0.36,1.001,-2.034,1.235,0.01,0.011,9996.0,5947.0,1.0
lam[584],-0.349,1.007,-2.035,1.267,0.01,0.011,9244.0,5823.0,1.0
lam[585],-0.344,1.007,-2.01,1.277,0.01,0.011,9393.0,6417.0,1.0
lam[586],-0.345,0.998,-1.963,1.271,0.01,0.01,9344.0,5891.0,1.0
lam[587],-0.352,0.994,-1.974,1.301,0.01,0.01,9196.0,5965.0,1.0
lam[588],-0.356,1.002,-2.032,1.276,0.01,0.01,9817.0,6184.0,1.0
lam[589],-0.359,1.0,-2.069,1.208,0.01,0.01,10143.0,6079.0,1.0
lam[590],-0.353,0.981,-1.934,1.3,0.01,0.011,9859.0,5776.0,1.0
lam[591],-0.347,0.988,-2.055,1.182,0.01,0.011,9743.0,5571.0,1.0
lam[592],-0.345,1.012,-1.951,1.334,0.011,0.011,9160.0,5998.0,1.0
lam[593],-0.345,1.013,-1.973,1.329,0.011,0.011,9174.0,6059.0,1.0
lam[594],-0.352,1.002,-1.98,1.3,0.01,0.011,9147.0,6053.0,1.0
lam[595],-0.36,1.007,-2.028,1.289,0.01,0.01,9307.0,6006.0,1.0
lam[596],-0.353,1.013,-1.967,1.383,0.01,0.011,9848.0,5830.0,1.0
lam[597],-0.33,1.001,-1.987,1.259,0.01,0.011,10112.0,5573.0,1.0
lam[598],-0.293,0.994,-1.912,1.333,0.01,0.01,9192.0,6334.0,1.0
lam[599],-0.22,0.988,-1.788,1.479,0.01,0.01,9391.0,6488.0,1.0
lam[600],-0.235,0.994,-1.853,1.419,0.01,0.011,9585.0,6336.0,1.0
lam[601],-0.303,0.992,-1.945,1.28,0.01,0.011,9744.0,6486.0,1.0
lam[602],-0.327,0.995,-1.955,1.307,0.01,0.01,10187.0,6548.0,1.0
lam[603],-0.349,1.009,-1.992,1.281,0.01,0.01,10628.0,6116.0,1.0
lam[604],-0.366,1.011,-2.097,1.227,0.01,0.011,10296.0,5946.0,1.0
lam[605],-0.359,1.003,-1.991,1.306,0.01,0.011,9793.0,5910.0,1.0
lam[606],-0.355,1.001,-2.007,1.307,0.01,0.01,9878.0,6669.0,1.0
lam[607],-0.349,1.001,-2.021,1.26,0.01,0.011,9908.0,6098.0,1.0
lam[608],-0.321,0.996,-1.995,1.253,0.01,0.011,10389.0,5749.0,1.0
lam[609],-0.285,0.984,-1.917,1.337,0.01,0.011,10669.0,5909.0,1.0
lam[610],-0.264,0.98,-1.974,1.261,0.01,0.011,10525.0,5773.0,1.0
lam[611],-0.274,0.998,-1.837,1.434,0.01,0.011,9937.0,6142.0,1.0
lam[612],-0.282,1.009,-1.952,1.352,0.01,0.011,9907.0,5943.0,1.0
lam[613],-0.268,1.01,-1.917,1.391,0.01,0.012,10176.0,5954.0,1.0
lam[614],-0.27,1.016,-1.956,1.368,0.01,0.012,9831.0,5670.0,1.0
lam[615],-0.299,1.011,-1.96,1.337,0.01,0.011,10058.0,5901.0,1.0
lam[616],-0.323,0.999,-1.907,1.355,0.01,0.011,9765.0,6054.0,1.0
lam[617],-0.331,0.985,-1.967,1.238,0.01,0.01,9602.0,6311.0,1.0
lam[618],-0.336,0.993,-1.945,1.329,0.01,0.01,9154.0,5707.0,1.0
lam[619],-0.337,1.009,-1.972,1.352,0.011,0.011,8961.0,5695.0,1.0
lam[620],-0.341,1.015,-1.929,1.435,0.01,0.011,9620.0,5885.0,1.0
lam[621],-0.342,1.006,-1.98,1.304,0.01,0.011,9833.0,6410.0,1.0
lam[622],-0.348,0.999,-1.953,1.314,0.01,0.011,9315.0,5980.0,1.0
lam[623],-0.357,0.994,-1.99,1.264,0.01,0.011,9098.0,6202.0,1.0
lam[624],-0.353,0.991,-1.985,1.232,0.01,0.01,8987.0,5960.0,1.0
lam[625],-0.349,0.986,-2.012,1.23,0.01,0.011,8969.0,5672.0,1.0
lam[626],-0.347,0.983,-1.931,1.269,0.01,0.01,9155.0,5715.0,1.0
lam[627],-0.342,0.983,-1.945,1.259,0.01,0.01,9164.0,5624.0,1.0
lam[628],-0.348,1.002,-2.071,1.224,0.01,0.01,9550.0,6298.0,1.0
lam[629],-0.361,1.003,-2.089,1.242,0.01,0.01,9574.0,5948.0,1.0
lam[630],-0.35,0.984,-1.985,1.268,0.01,0.01,9789.0,6248.0,1.0
lam[631],-0.337,0.991,-2.008,1.238,0.01,0.011,9139.0,6347.0,1.0
lam[632],-0.336,1.004,-2.099,1.208,0.011,0.011,9142.0,5787.0,1.0
lam[633],-0.338,1.006,-1.926,1.37,0.01,0.011,9174.0,6104.0,1.0
lam[634],-0.352,1.01,-2.068,1.254,0.01,0.011,9874.0,5731.0,1.0
lam[635],-0.368,1.027,-2.062,1.323,0.01,0.011,10516.0,6030.0,1.0
lam[636],-0.357,1.027,-2.047,1.303,0.01,0.011,10208.0,5925.0,1.0
lam[637],-0.329,1.006,-1.999,1.297,0.01,0.01,10051.0,6568.0,1.0
lam[638],-0.292,0.998,-1.932,1.343,0.01,0.01,9429.0,6303.0,1.0
lam[639],-0.222,1.0,-1.913,1.38,0.01,0.011,9770.0,6160.0,1.0
lam[640],-0.24,0.999,-1.954,1.359,0.01,0.011,10354.0,5755.0,1.0
lam[641],-0.306,0.994,-1.815,1.459,0.01,0.011,9593.0,6142.0,1.0
lam[642],-0.331,0.993,-1.952,1.307,0.01,0.01,10003.0,6201.0,1.0
lam[643],-0.349,1.004,-2.136,1.178,0.01,0.011,10643.0,6071.0,1.0
lam[644],-0.367,0.995,-1.998,1.263,0.01,0.01,10060.0,6211.0,1.0
lam[645],-0.36,0.983,-1.938,1.264,0.01,0.01,10017.0,6102.0,1.0
lam[646],-0.353,0.997,-1.964,1.29,0.01,0.01,10114.0,6528.0,1.0
lam[647],-0.344,1.0,-1.902,1.357,0.011,0.011,8693.0,5780.0,1.0
lam[648],-0.325,1.001,-1.93,1.348,0.01,0.011,9289.0,5752.0,1.0
lam[649],-0.305,0.998,-2.022,1.255,0.01,0.011,10250.0,5531.0,1.0
lam[650],-0.302,0.987,-1.791,1.449,0.01,0.011,10138.0,5634.0,1.0
lam[651],-0.319,0.997,-1.897,1.382,0.01,0.011,9380.0,6430.0,1.0
lam[652],-0.329,1.005,-2.0,1.261,0.011,0.01,9184.0,5954.0,1.0
lam[653],-0.326,1.003,-1.98,1.318,0.01,0.01,9153.0,5500.0,1.0
lam[654],-0.332,1.008,-2.027,1.266,0.01,0.011,9515.0,5817.0,1.0
lam[655],-0.342,1.006,-1.992,1.327,0.01,0.011,9849.0,6177.0,1.0
